Mes_Ano;Data_Internalizacao;UF;Armazem_Agrupado_Origem;Tipo_Armazem_Origem;Armazem_Origem;Armazem_Destino;Tipo_Armazem_Destino;Tipo_Desconexao;Tecnologia;Volume
MAI/2026;21/05/2026;SP-ORN;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA SANTO A D PLATINA;CDL OURINHOS - LABORATORIO;ALARES LABORATORIO;voluntaria;WIFI 6;2
MAI/2026;21/05/2026;SP-SOC;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA IBIUNA;CDL ITUPEVA - LABORATORIO;ALARES CDL;Sem.Info;OUTROS;1
MAI/2026;21/05/2026;SP-SOC;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA IBIUNA;CDL ITUPEVA - LABORATORIO;ALARES CDL;Sem.Info;WIFI 5;35
MAI/2026;21/05/2026;SP-SOC;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA PIEDADE;CDL ITUPEVA - LABORATORIO;ALARES CDL;Sem.Info;WIFI 5;5
MAI/2026;21/05/2026;SP-SOC;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA IBIUNA;CDL ITUPEVA - LABORATORIO;ALARES CDL;Sem.Info;WIFI 6;8
MAI/2026;21/05/2026;SP-SOC;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA IBIUNA;CDL ITUPEVA - LABORATORIO;ALARES CDL;involuntaria;WIFI 5;2
MAI/2026;21/05/2026;SP-SOC;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA IBIUNA;CDL ITUPEVA - LABORATORIO;ALARES CDL;voluntaria;WIFI 5;10
MAI/2026;21/05/2026;SP-SOC;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA PIEDADE;CDL ITUPEVA - LABORATORIO;ALARES CDL;voluntaria;WIFI 5;8
MAI/2026;21/05/2026;SP-SOC;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA IBIUNA;CDL ITUPEVA - LABORATORIO;ALARES CDL;voluntaria;WIFI 6;9
MAI/2026;21/05/2026;SP-SOC;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA PIEDADE;CDL ITUPEVA - LABORATORIO;ALARES CDL;voluntaria;WIFI 6;1
MAI/2026;20/05/2026;CE;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA FORTALEZA;CDL FORTALEZA - LABORATORIO;ALARES LABORATORIO;Sem.Info;OUTROS;17
MAI/2026;20/05/2026;CE;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA FORTALEZA;CDL FORTALEZA - LABORATORIO;ALARES LABORATORIO;Sem.Info;WIFI 5;23
MAI/2026;20/05/2026;CE;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA FORTALEZA;CDL FORTALEZA - LABORATORIO;ALARES LABORATORIO;voluntaria;IPTV;20
MAI/2026;20/05/2026;CE;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA FORTALEZA;CDL FORTALEZA - LABORATORIO;ALARES LABORATORIO;voluntaria;OUTROS;2
MAI/2026;20/05/2026;CE;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA FORTALEZA;CDL FORTALEZA - LABORATORIO;ALARES LABORATORIO;voluntaria;WIFI 5;22
MAI/2026;20/05/2026;CE;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA FORTALEZA;CDL FORTALEZA - LABORATORIO;ALARES LABORATORIO;voluntaria;WIFI 6;17
MAI/2026;20/05/2026;CE;REPARO ELETROS;TERCEIROS COLETA;EMP FLA REV REPARO ELETROS JADSON ITALO;CDL FORTALEZA - LABORATORIO;ALARES LABORATORIO;Sem.Info;IPTV;1
MAI/2026;20/05/2026;CE;REPARO ELETROS;TERCEIROS COLETA;EMP FLA REV REPARO ELETROS JADSON ITALO;CDL FORTALEZA - LABORATORIO;ALARES LABORATORIO;Sem.Info;WIFI 5;1
MAI/2026;20/05/2026;CE;REPARO ELETROS;TERCEIROS COLETA;EMP FLA REV REPARO ELETROS JADSON ITALO;CDL FORTALEZA - LABORATORIO;ALARES LABORATORIO;involuntaria;IPTV;1
MAI/2026;20/05/2026;CE;REPARO ELETROS;TERCEIROS COLETA;EMP FLA REV REPARO ELETROS JOSE ALVES;CDL FORTALEZA - LABORATORIO;ALARES LABORATORIO;involuntaria;OUTROS;1
MAI/2026;20/05/2026;CE;REPARO ELETROS;TERCEIROS COLETA;EMP FLA REV REPARO ELETROS JOSE ALVES;CDL FORTALEZA - LABORATORIO;ALARES LABORATORIO;involuntaria;WIFI 5;2
MAI/2026;20/05/2026;CE;REPARO ELETROS;TERCEIROS COLETA;EMP FLA REV REPARO ELETROS JOSE ALVES;CDL FORTALEZA - LABORATORIO;ALARES LABORATORIO;involuntaria;WIFI 6;24
MAI/2026;20/05/2026;CE;REPARO ELETROS;TERCEIROS COLETA;EMP FLA REV REPARO ELETROS JADSON ITALO;CDL FORTALEZA - LABORATORIO;ALARES LABORATORIO;involuntaria;WIFI 6;2
MAI/2026;20/05/2026;CE;REPARO ELETROS;TERCEIROS COLETA;EMP FLA REV REPARO ELETROS JADSON ITALO;CDL FORTALEZA - LABORATORIO;ALARES LABORATORIO;voluntaria;IPTV;22
MAI/2026;20/05/2026;CE;REPARO ELETROS;TERCEIROS COLETA;EMP FLA REV REPARO ELETROS JOSE ALVES;CDL FORTALEZA - LABORATORIO;ALARES LABORATORIO;voluntaria;IPTV;3
MAI/2026;20/05/2026;CE;REPARO ELETROS;TERCEIROS COLETA;EMP FLA REV REPARO ELETROS JADSON ITALO;CDL FORTALEZA - LABORATORIO;ALARES LABORATORIO;voluntaria;OUTROS;1
MAI/2026;20/05/2026;CE;REPARO ELETROS;TERCEIROS COLETA;EMP FLA REV REPARO ELETROS JADSON ITALO;CDL FORTALEZA - LABORATORIO;ALARES LABORATORIO;voluntaria;WIFI 5;43
MAI/2026;20/05/2026;CE;REPARO ELETROS;TERCEIROS COLETA;EMP FLA REV REPARO ELETROS JOSE ALVES;CDL FORTALEZA - LABORATORIO;ALARES LABORATORIO;voluntaria;WIFI 5;3
MAI/2026;20/05/2026;CE;REPARO ELETROS;TERCEIROS COLETA;EMP FLA REV REPARO ELETROS JADSON ITALO;CDL FORTALEZA - LABORATORIO;ALARES LABORATORIO;voluntaria;WIFI 6;26
MAI/2026;20/05/2026;CE;REPARO ELETROS;TERCEIROS COLETA;EMP FLA REV REPARO ELETROS JOSE ALVES;CDL FORTALEZA - LABORATORIO;ALARES LABORATORIO;voluntaria;WIFI 6;2
MAI/2026;20/05/2026;MG;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA SAO LOURENCO;CDL POCOS DE CALDAS - LABORATORIO;ALARES LABORATORIO;Sem.Info;OUTROS;3
MAI/2026;20/05/2026;MG;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA SAO LOURENCO;CDL POCOS DE CALDAS - LABORATORIO;ALARES LABORATORIO;Sem.Info;WIFI 5;2
MAI/2026;20/05/2026;MG;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA SAO LOURENCO;CDL POCOS DE CALDAS - LABORATORIO;ALARES LABORATORIO;involuntaria;WIFI 5;1
MAI/2026;20/05/2026;MG;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA SAO LOURENCO;CDL POCOS DE CALDAS - LABORATORIO;ALARES LABORATORIO;voluntaria;OUTROS;7
MAI/2026;20/05/2026;MG;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA SAO LOURENCO;CDL POCOS DE CALDAS - LABORATORIO;ALARES LABORATORIO;voluntaria;WIFI 5;8
MAI/2026;20/05/2026;MG;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA SAO LOURENCO;CDL POCOS DE CALDAS - LABORATORIO;ALARES LABORATORIO;voluntaria;WIFI 6;3
MAI/2026;20/05/2026;MG;DEROYQUE;TERCEIROS COLETA;EMP PCS REV DEROYQUE - PRINCIPAL;CDL POCOS DE CALDAS - LABORATORIO;ALARES LABORATORIO;Sem.Info;OUTROS;2
MAI/2026;20/05/2026;MG;DEROYQUE;TERCEIROS COLETA;EMP PCS REV DEROYQUE - PRINCIPAL;CDL POCOS DE CALDAS - LABORATORIO;ALARES LABORATORIO;voluntaria;WIFI 5;1
MAI/2026;20/05/2026;RN;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA NATAL;CDL FORTALEZA - LABORATORIO;ALARES LABORATORIO;Sem.Info;WIFI 5;1
MAI/2026;20/05/2026;RN;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA NATAL;CDL FORTALEZA - LABORATORIO;ALARES LABORATORIO;voluntaria;WIFI 6;1
MAI/2026;20/05/2026;RN;NDR;TERCEIROS COLETA;EMP NTL REV NDR - PRINCIPAL;CDL NATAL - LABORATORIO;ALARES LABORATORIO;involuntaria;WIFI 6;1
MAI/2026;20/05/2026;RN;NDR;TERCEIROS COLETA;EMP NTL REV NDR - PRINCIPAL;CDL NATAL - LABORATORIO;ALARES LABORATORIO;voluntaria;IPTV;12
MAI/2026;20/05/2026;RN;NDR;TERCEIROS COLETA;EMP NTL REV NDR - PRINCIPAL;CDL NATAL - LABORATORIO;ALARES LABORATORIO;voluntaria;WIFI 5;5
MAI/2026;20/05/2026;RN;NDR;TERCEIROS COLETA;EMP NTL REV NDR - PRINCIPAL;CDL NATAL - LABORATORIO;ALARES LABORATORIO;voluntaria;WIFI 6;11
MAI/2026;20/05/2026;SP-RGT;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA REGISTRO;CDL REGISTRO - LABORATORIO;ALARES LABORATORIO;Sem.Info;WIFI 5;25
MAI/2026;20/05/2026;SP-RGT;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA REGISTRO;CDL REGISTRO - LABORATORIO;ALARES LABORATORIO;voluntaria;OUTROS;5
MAI/2026;20/05/2026;SP-RGT;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA REGISTRO;CDL REGISTRO - LABORATORIO;ALARES LABORATORIO;voluntaria;WIFI 5;19
MAI/2026;20/05/2026;SP-RGT;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA REGISTRO;CDL REGISTRO - LABORATORIO;ALARES LABORATORIO;voluntaria;WIFI 6;10
MAI/2026;20/05/2026;SP-SOC;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA JUQUIA;CDL OURINHOS - LABORATORIO;ALARES LABORATORIO;Sem.Info;WIFI 6;1
MAI/2026;20/05/2026;SP-SOC;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA ILHA COMPRIDA;CDL OURINHOS - LABORATORIO;ALARES LABORATORIO;voluntaria;WIFI 6;1
MAI/2026;19/05/2026;BA;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA EUNAPOLIS;CDL PORTO E EUNAPOLIS - LABORATORIO;ALARES LABORATORIO;Sem.Info;WIFI 5;4
MAI/2026;19/05/2026;BA;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA EUNAPOLIS;CDL PORTO E EUNAPOLIS - LABORATORIO;ALARES LABORATORIO;Sem.Info;WIFI 6;1
MAI/2026;19/05/2026;BA;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA EUNAPOLIS;CDL PORTO E EUNAPOLIS - LABORATORIO;ALARES LABORATORIO;involuntaria;WIFI 5;1
MAI/2026;19/05/2026;BA;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA EUNAPOLIS;CDL PORTO E EUNAPOLIS - LABORATORIO;ALARES LABORATORIO;involuntaria;WIFI 6;1
MAI/2026;19/05/2026;BA;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA EUNAPOLIS;CDL PORTO E EUNAPOLIS - LABORATORIO;ALARES LABORATORIO;voluntaria;WIFI 5;8
MAI/2026;19/05/2026;BA;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA EUNAPOLIS;CDL PORTO E EUNAPOLIS - LABORATORIO;ALARES LABORATORIO;voluntaria;WIFI 6;18
MAI/2026;19/05/2026;RN;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA NATAL;CDL NATAL - LABORATORIO;ALARES LABORATORIO;Sem.Info;OUTROS;1
MAI/2026;19/05/2026;RN;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA NATAL;CDL NATAL - LABORATORIO;ALARES LABORATORIO;Sem.Info;WIFI 5;6
MAI/2026;19/05/2026;RN;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA NATAL;CDL NATAL - LABORATORIO;ALARES LABORATORIO;involuntaria;WIFI 5;1
MAI/2026;19/05/2026;RN;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA NATAL;CDL NATAL - LABORATORIO;ALARES LABORATORIO;voluntaria;IPTV;3
MAI/2026;19/05/2026;RN;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA PARNAMIRIM;CDL NATAL - LABORATORIO;ALARES LABORATORIO;voluntaria;WIFI 5;5
MAI/2026;19/05/2026;RN;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA NATAL;CDL NATAL - LABORATORIO;ALARES LABORATORIO;voluntaria;WIFI 5;11
MAI/2026;19/05/2026;RN;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA NATAL;CDL NATAL - LABORATORIO;ALARES LABORATORIO;voluntaria;WIFI 6;8
MAI/2026;19/05/2026;RN;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA PARNAMIRIM;CDL NATAL - LABORATORIO;ALARES LABORATORIO;voluntaria;WIFI 6;2
MAI/2026;19/05/2026;RN;NDR;TERCEIROS COLETA;EMP NTL REV NDR - PRINCIPAL;CDL NATAL - LABORATORIO;ALARES LABORATORIO;Sem.Info;OUTROS;1
MAI/2026;19/05/2026;RN;NDR;TERCEIROS COLETA;EMP NTL REV NDR - PRINCIPAL;CDL NATAL - LABORATORIO;ALARES LABORATORIO;Sem.Info;WIFI 5;1
MAI/2026;19/05/2026;RN;NDR;TERCEIROS COLETA;EMP NTL REV NDR - PRINCIPAL;CDL NATAL - LABORATORIO;ALARES LABORATORIO;involuntaria;IPTV;4
MAI/2026;19/05/2026;RN;NDR;TERCEIROS COLETA;EMP NTL REV NDR - PRINCIPAL;CDL NATAL - LABORATORIO;ALARES LABORATORIO;involuntaria;WIFI 5;37
MAI/2026;19/05/2026;RN;NDR;TERCEIROS COLETA;EMP NTL REV NDR - PRINCIPAL;CDL NATAL - LABORATORIO;ALARES LABORATORIO;involuntaria;WIFI 6;81
MAI/2026;19/05/2026;RN;NDR;TERCEIROS COLETA;EMP NTL REV NDR - PRINCIPAL;CDL NATAL - LABORATORIO;ALARES LABORATORIO;voluntaria;IPTV;19
MAI/2026;19/05/2026;RN;NDR;TERCEIROS COLETA;EMP NTL REV NDR - PRINCIPAL;CDL NATAL - LABORATORIO;ALARES LABORATORIO;voluntaria;OUTROS;2
MAI/2026;19/05/2026;RN;NDR;TERCEIROS COLETA;EMP NTL REV NDR - PRINCIPAL;CDL NATAL - LABORATORIO;ALARES LABORATORIO;voluntaria;WIFI 5;57
MAI/2026;19/05/2026;RN;NDR;TERCEIROS COLETA;EMP NTL REV NDR - PRINCIPAL;CDL NATAL - LABORATORIO;ALARES LABORATORIO;voluntaria;WIFI 6;61
MAI/2026;19/05/2026;SP-ITV;ALARES LOJA;ALARES LOJA;DEVOLUCAO LOJAS ERRO ITUPEVA - GMUD;CDL ITUPEVA - LABORATORIO;ALARES CDL;Sem.Info;OUTROS;6
MAI/2026;19/05/2026;SP-ITV;ALARES LOJA;ALARES LOJA;DEVOLUCAO LOJAS ERRO ITUPEVA - GMUD;CDL ITUPEVA - LABORATORIO;ALARES CDL;Sem.Info;WIFI 5;6
MAI/2026;19/05/2026;SP-MOC;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA MOGI MIRIM;CDL ITUPEVA - LABORATORIO;ALARES CDL;Sem.Info;OUTROS;1
MAI/2026;19/05/2026;SP-MOC;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA MOGI GUACU;CDL ITUPEVA - LABORATORIO;ALARES CDL;Sem.Info;WIFI 5;4
MAI/2026;19/05/2026;SP-MOC;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA MOGI GUACU;CDL ITUPEVA - LABORATORIO;ALARES CDL;Sem.Info;WIFI 6;2
MAI/2026;19/05/2026;SP-MOC;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA MOGI MIRIM;CDL ITUPEVA - LABORATORIO;ALARES CDL;voluntaria;WIFI 5;2
MAI/2026;19/05/2026;SP-MOC;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA MOGI GUACU;CDL ITUPEVA - LABORATORIO;ALARES CDL;voluntaria;WIFI 5;3
MAI/2026;19/05/2026;SP-MOC;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA MOGI MIRIM;CDL ITUPEVA - LABORATORIO;ALARES CDL;voluntaria;WIFI 6;1
MAI/2026;19/05/2026;SP-MOC;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA MOGI GUACU;CDL ITUPEVA - LABORATORIO;ALARES CDL;voluntaria;WIFI 6;8
MAI/2026;19/05/2026;SP-SOC;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA JUQUITIBA;CDL ITUPEVA - LABORATORIO;ALARES CDL;voluntaria;WIFI 5;1
MAI/2026;19/05/2026;SP-SOC;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA ITAPECERICA DA SERRA;CDL ITUPEVA - LABORATORIO;ALARES CDL;voluntaria;WIFI 5;1
MAI/2026;18/05/2026;-;ALARES LOJA;ALARES LOJA;ALARES - BAIXA VIRTUAL;CDL FORTALEZA - LABORATORIO;ALARES LABORATORIO;Sem.Info;WIFI 5;1
MAI/2026;18/05/2026;-;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP. LOJA - INATIVO;CDL NATAL - LABORATORIO;ALARES LABORATORIO;Sem.Info;WIFI 5;2
MAI/2026;18/05/2026;BA;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA EUNAPOLIS;CDL FORTALEZA - LABORATORIO;ALARES LABORATORIO;voluntaria;WIFI 5;2
MAI/2026;18/05/2026;CE;ABL;TERCEIROS COLETA;EMP FLA REV ABL JOAO SERGINO;CDL FORTALEZA - LABORATORIO;ALARES LABORATORIO;involuntaria;OUTROS;1
MAI/2026;18/05/2026;CE;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA FORTALEZA;CDL FORTALEZA - LABORATORIO;ALARES LABORATORIO;Sem.Info;OUTROS;2
MAI/2026;18/05/2026;CE;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA FORTALEZA;CDL FORTALEZA - LABORATORIO;ALARES LABORATORIO;voluntaria;WIFI 5;1
MAI/2026;18/05/2026;CE;OMEGA;TERCEIROS COLETA;EMP FLA REV OMEGA MARCOS GOMES;CDL FORTALEZA - LABORATORIO;ALARES LABORATORIO;voluntaria;OUTROS;1
MAI/2026;18/05/2026;CE;OMEGA;TERCEIROS COLETA;EMP FLA REV OMEGA MARCOS GOMES;CDL FORTALEZA - LABORATORIO;ALARES LABORATORIO;voluntaria;WIFI 6;1
MAI/2026;18/05/2026;CE;REPARO ELETROS;TERCEIROS COLETA;EMP FLA REV REPARO ELETROS JADSON ITALO;CDL FORTALEZA - LABORATORIO;ALARES LABORATORIO;voluntaria;IPTV;20
MAI/2026;18/05/2026;CE;REPARO ELETROS;TERCEIROS COLETA;EMP FLA REV REPARO ELETROS JADSON ITALO;CDL FORTALEZA - LABORATORIO;ALARES LABORATORIO;voluntaria;OUTROS;2
MAI/2026;18/05/2026;CE;REPARO ELETROS;TERCEIROS COLETA;EMP FLA REV REPARO ELETROS JADSON ITALO;CDL FORTALEZA - LABORATORIO;ALARES LABORATORIO;voluntaria;WIFI 5;31
MAI/2026;18/05/2026;CE;REPARO ELETROS;TERCEIROS COLETA;EMP FLA REV REPARO ELETROS JADSON ITALO;CDL FORTALEZA - LABORATORIO;ALARES LABORATORIO;voluntaria;WIFI 6;25
MAI/2026;18/05/2026;RN;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA NATAL;CDL FORTALEZA - LABORATORIO;ALARES LABORATORIO;voluntaria;WIFI 6;1
MAI/2026;18/05/2026;RN;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA PARNAMIRIM;CDL NATAL - LABORATORIO;ALARES LABORATORIO;Sem.Info;OUTROS;5
MAI/2026;18/05/2026;RN;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA NATAL;CDL NATAL - LABORATORIO;ALARES LABORATORIO;Sem.Info;OUTROS;2
MAI/2026;18/05/2026;RN;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA NISIA FLORESTA;CDL NATAL - LABORATORIO;ALARES LABORATORIO;Sem.Info;OUTROS;2
MAI/2026;18/05/2026;RN;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA PARNAMIRIM;CDL NATAL - LABORATORIO;ALARES LABORATORIO;Sem.Info;WIFI 5;16
MAI/2026;18/05/2026;RN;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA NATAL;CDL NATAL - LABORATORIO;ALARES LABORATORIO;Sem.Info;WIFI 5;4
MAI/2026;18/05/2026;RN;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA NISIA FLORESTA;CDL NATAL - LABORATORIO;ALARES LABORATORIO;Sem.Info;WIFI 5;7
MAI/2026;18/05/2026;RN;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA NATAL;CDL NATAL - LABORATORIO;ALARES LABORATORIO;Sem.Info;WIFI 6;2
MAI/2026;18/05/2026;RN;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA NISIA FLORESTA;CDL NATAL - LABORATORIO;ALARES LABORATORIO;Sem.Info;WIFI 6;2
MAI/2026;18/05/2026;RN;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA PARNAMIRIM;CDL NATAL - LABORATORIO;ALARES LABORATORIO;Sem.Info;WIFI 6;2
MAI/2026;18/05/2026;RN;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA PARNAMIRIM;CDL NATAL - LABORATORIO;ALARES LABORATORIO;involuntaria;IPTV;1
MAI/2026;18/05/2026;RN;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA PARNAMIRIM;CDL NATAL - LABORATORIO;ALARES LABORATORIO;voluntaria;IPTV;2
MAI/2026;18/05/2026;RN;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA NATAL;CDL NATAL - LABORATORIO;ALARES LABORATORIO;voluntaria;IPTV;1
MAI/2026;18/05/2026;RN;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA NISIA FLORESTA;CDL NATAL - LABORATORIO;ALARES LABORATORIO;voluntaria;OUTROS;1
MAI/2026;18/05/2026;RN;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA NISIA FLORESTA;CDL NATAL - LABORATORIO;ALARES LABORATORIO;voluntaria;WIFI 5;2
MAI/2026;18/05/2026;RN;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA PARNAMIRIM;CDL NATAL - LABORATORIO;ALARES LABORATORIO;voluntaria;WIFI 5;5
MAI/2026;18/05/2026;RN;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA PARNAMIRIM;CDL NATAL - LABORATORIO;ALARES LABORATORIO;voluntaria;WIFI 6;4
MAI/2026;18/05/2026;RN;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA SAO JOSE DE MIPIBU;CDL NATAL - LABORATORIO;ALARES LABORATORIO;voluntaria;WIFI 6;1
MAI/2026;18/05/2026;SP-ITV;ALARES LOJA;ALARES LOJA;DEVOLUCAO LOJAS ERRO ITUPEVA - GMUD;CDL ITUPEVA - LABORATORIO;ALARES CDL;Sem.Info;OUTROS;11
MAI/2026;18/05/2026;SP-ITV;ALARES LOJA;ALARES LOJA;DEVOLUCAO LOJAS ERRO ITUPEVA - GMUD;CDL ITUPEVA - LABORATORIO;ALARES CDL;Sem.Info;WIFI 5;45
MAI/2026;18/05/2026;SP-ITV;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA ITUPEVA;CDL ITUPEVA - LABORATORIO;ALARES CDL;Sem.Info;WIFI 6;1
MAI/2026;18/05/2026;SP-ITV;ALARES LOJA;ALARES LOJA;DEVOLUCAO LOJAS ERRO ITUPEVA - GMUD;CDL ITUPEVA - LABORATORIO;ALARES CDL;Sem.Info;WIFI 6;16
MAI/2026;18/05/2026;SP-ITV;ALARES LOJA;ALARES LOJA;DEVOLUCAO LOJAS ERRO ITUPEVA - GMUD;CDL ITUPEVA - LABORATORIO;ALARES CDL;voluntaria;WIFI 6;1
MAI/2026;18/05/2026;SP-MOC;ALARES LOJA;ALARES LOJA;ALARES - EQUIPE SAC;CDL NATAL - LABORATORIO;ALARES LABORATORIO;Sem.Info;WIFI 5;1
MAI/2026;18/05/2026;SP-MOC;ALARES LOJA;ALARES LOJA;ALARES - EQUIPE SAC;CDL POCOS DE CALDAS - LABORATORIO;ALARES LABORATORIO;Sem.Info;WIFI 6;1
MAI/2026;18/05/2026;SP-MOC;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA SÃO JOSÉ DO RIO PARDO;CDL POCOS DE CALDAS - LABORATORIO;ALARES LABORATORIO;voluntaria;OUTROS;1
MAI/2026;18/05/2026;SP-MOC;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA SÃO JOSÉ DO RIO PARDO;CDL POCOS DE CALDAS - LABORATORIO;ALARES LABORATORIO;voluntaria;WIFI 6;1
MAI/2026;18/05/2026;SP-SOC;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA JUQUITIBA;CDL ITUPEVA - LABORATORIO;ALARES CDL;Sem.Info;WIFI 5;3
MAI/2026;18/05/2026;SP-SOC;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA JUQUITIBA;CDL ITUPEVA - LABORATORIO;ALARES CDL;voluntaria;OUTROS;2
MAI/2026;18/05/2026;SP-SOC;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA JUQUITIBA;CDL ITUPEVA - LABORATORIO;ALARES CDL;voluntaria;WIFI 5;9
MAI/2026;18/05/2026;SP-SOC;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA JUQUITIBA;CDL ITUPEVA - LABORATORIO;ALARES CDL;voluntaria;WIFI 6;8
MAI/2026;18/05/2026;SP-SOC;BARAO;TERCEIROS COLETA;EMP ITV REV BARAO - PRINCIPAL;CDL ITUPEVA - LABORATORIO;ALARES CDL;Sem.Info;WIFI 5;1
MAI/2026;18/05/2026;SP-SOC;MAXPLAY;TERCEIROS COLETA;EMP MGU MAXPLAY HYRAN MARTINS;CDL ITUPEVA - LABORATORIO;ALARES CDL;voluntaria;WIFI 6;1
